RPT DATE,RPT NUM.,RIG,WELL NAME,JOB,RIG SUPERV,RIG PHONE,CONTRACTOR,ELEVATION,SPUD DATE,DFS,DOL,MD,PRESENT OPERATIONS,ACTIVITY PLANNED,Report_title,index,FROM,TO,HRS,PHASE,CODE,NPT,OPERATIONS,MD/TVD,24 HR FTG,HRS DRLG
 12/05/2020,47, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Paul S, Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,36.0,46,," DRILLING TANGENT AT 7,990'", DRILL AHEAD,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12052020_12052020_10_reporttmp.pdf,47,15:00,15:30,0.5,Production Drilling,Rig Service,,Rig Service,7990.0,600.0,21.0
 12/05/2020,47, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Paul S, Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,36.0,46,," DRILLING TANGENT AT 7,990'", DRILL AHEAD,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12052020_12052020_10_reporttmp.pdf,48,15:30,06:00,14.5,Production Drilling,Drilling,,"Drill rotate and slide from 7,602' to  7,990', (388') 26.75 fph WOB 35 - 50,  50 -  70  RPM, 590 GPM
Rotate:  261'  (8.3 hrs). AVG ROP  31.44.' fph.
Slide:   127',  (6.2 hrs).  AVG ROP 20.8 fph.
Last Survey:  MD: 7896' INC: 56.83° AZM: 108.77° TVD: 7288.99' VS: 1262.52' DLS: 0.79",7990.0,600.0,21.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,45,06:00,07:00,1.0,Production Drilling,Drilling,,"PJSM, pre job safety meeting with Frontier and DSM.
Rotary drill from 7,990' to 8,024'.  34' , (34"" FPH) 30 - 68 rpm, 50K wob.
Pick up off bottom due to sharp decrease in ROP.",8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,46,07:00,08:00,1.0,Production Drilling,Cond Mud & Circ,,"Circulate temperature , build dry pill, pump dry pill",8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,47,08:00,11:30,3.5,Production Drilling,Trips,,Trip out of hole with  BHA # 30,8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,48,11:30,13:00,1.5,Production Drilling,Dir Work,,Lay down BHA # 30,8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,49,13:00,14:00,1.0,Production Drilling,Rig Service,,Service rig and top drive.,8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,50,14:00,16:30,2.5,Production Drilling,Trips,,"Trip in hole with BHA #31.
Pick up bit, bit sub with float and crows foot.",8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,51,16:30,17:30,1.0,Production Drilling,Trips,,Continue trip in hole with BHA #31,8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,52,17:30,19:00,1.5,Production Drilling,Cut off Drill Line,,Slip and cut drilling line.,8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,53,19:00,20:00,1.0,Production Drilling,Trips,,"Finish trip in hole to 7,995'.",8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,54,20:00,02:30,6.5,Production Drilling,Cond Mud & Circ,,"Circulate for temperature and prepare hole for Extended Leakoff Test.
 Build and pump dry pill to trip out of hole.",8024.0,34.0,1.0
 12/06/2020,48, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,37.0,47,, LAYING DOWN  COOLING BHA 31," PICK UP PACKER, TRIP IN HOLE, SET PACKER, PERFORM XLOT,",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12062020_12062020_17_reporttmp.pdf,55,02:30,06:00,3.5,Production Drilling,Trips,,"Trip out of hole with BHA #31
Lay down BHA",8024.0,34.0,1.0
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,45,06:00,08:00,2.0,Production Drilling,Other,,Prepare rig floor.  Pick up BHA #32 Packer assembly.,8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,46,08:00,10:30,2.5,Production Drilling,Trips,,"Trip in hole to 5,089'.",8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,47,10:30,11:30,1.0,Production Drilling,Cond Mud & Circ,,Circulate to cool hole for packers.,8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,48,11:30,13:00,1.5,Production Drilling,Trips,,"Trip in hole from 5,089' to 7,972'.  Center of bottom packer element at 7,958'.",8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,49,13:00,14:00,1.0,Production Drilling,Cond Mud & Circ,,Circulate hole to cool packers.,8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,50,14:00,19:00,5.0,Production Drilling,Other,,"Attempted multiple times  to set packers
Pressures indicated that ball did not seat and packers did not set.",8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,51,19:00,20:00,1.0,Production Drilling,Cond Mud & Circ,,"Circulate for temperature, build dry pill, pump dry pill",8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,52,20:00,23:30,3.5,Production Drilling,Trips,,Trip out of hole with BHA #32 Packer assembly.,8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,53,23:30,04:00,4.5,Production Drilling,Trips,,"Pick up Fishing BHA # 33 and trip in hole to 7,996'",8024.0,,
 12/07/2020,49, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,38.0,48,, CIRCULATE FOR TEMPERATURE, FISHING OPERATIONS,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12072020_12072020_3_reporttmp.pdf,54,04:00,06:00,2.0,Production Drilling,Cond Mud & Circ,,Circulate condition hole to start fishing,8024.0,,
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,45,06:00,08:30,2.5,Production Drilling,Fishing,,"PJSM, pre job safety meeting with Frontier and DSM.
Milled up lost pieces of bit",8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,46,08:30,12:30,4.0,Production Drilling,Trips,,Trip out of the hole with Mill BHA #33.,8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,47,12:30,13:00,0.5,Production Drilling,Rig Service,,"Clean floor, lay down bale extensions and chiksans.",8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,48,13:00,14:30,1.5,Production Drilling,Dir Work,,Make up BHA #34 Directional Drilling Assembly.,8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,49,14:30,16:00,1.5,Production Drilling,Trips,,"Trip in hole to 5,221'.",8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,50,16:00,16:30,0.5,Production Drilling,Other,,Fill pipe.  Install new corrosion ring in saver sub on top drive.,8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,51,16:30,18:00,1.5,Production Drilling,Trips,,"Trip in hole to 8,024'",8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,52,18:00,00:00,6.0,Production Drilling,Drilling,,"Drill rotate and slide from 8,024' to  8,241', (217') 36.0 FPH, WOB 35 - 50,  50  RPM, 560 GPM
Rotate:  163'  (3.3 hrs). AVG ROP  49.4' FPH.
Slide:   54',  (2.0 hrs).  AVG ROP 27.0 FPH.
SURVEY MD: 8086' INC: 63.60° AZM: 108.28° TVD: 7385.09' VS: 1426.07' DLS: 5.12
19' Low and 7' Right",8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,53,00:00,01:00,1.0,Production Drilling,Cond Mud & Circ,,"Circulate for temperature, Build and Pump Dry Pill",8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,54,01:00,04:00,3.0,Production Drilling,Trips,,"Trip out of hole with BHA # 34   
Motor check good,  Lay down bit",8241.0,217.0,6.0
 12/08/2020,50, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,39.0,49,, TRIP IN HOLE WITH DIRECTIONAL BHA," CONTINUE TRIP IN HOLE, DRILL AHEAD",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12082020_12082020_10_reporttmp.pdf,55,04:00,06:00,2.0,Production Drilling,Trips,,Trip in hole with Directional Drilling Assembly BHA # 35,8241.0,217.0,6.0
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,45,06:00,07:00,1.0,Production Drilling,Trips,,"Trip in hole to 3,485'
determined possible wash out on drill string",8391.0,150.0,3.5
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,46,07:00,07:30,0.5,Production Drilling,Trips,,"Trip out of hole  pulling wet pipe from 3,485' to 2,605'",8391.0,150.0,3.5
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,47,07:30,08:30,1.0,Production Drilling,Cond Mud & Circ,,Pump soft-line to check for washout in pipe.  Saw no pressure spike,8391.0,150.0,3.5
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,48,08:30,13:00,4.5,Production Drilling,Trips,,"Trip out of hole wet.  Found washed tool joints at 627' MD
Trip out of hole from 627' breaking every connection checking for damage",8391.0,150.0,3.5
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,49,13:00,15:00,2.0,Production Drilling,Trips,,"Check BHA for wear.  Check MWD tool for soft-line.
Lay Down 1 monel collar for wear
Make up bit and trip in hole with BHA #35",8391.0,150.0,3.5
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,50,15:00,21:00,6.0,Production Drilling,Trips,,"Trip in hole with remaining weight pipe to check for washes. 
Trip with BHA # 35 to 8,147' 
Pre cautionary wash last stand to bottom for broke cutters",8391.0,150.0,3.5
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,51,21:00,00:30,3.5,Production Drilling,Drilling,,"Drill rotate and slide from 8,241' to  8,391', (150') 42.9 FPH, WOB 35 - 50,  70  RPM, 650 GPM
Rotate:  100'  (1.75 hrs). AVG ROP  57.1' FPH.
Slide:   50',  (1.75 hrs).  AVG ROP 28.6 FPH.
SURVEY MD: 8276' INC: 66.06° AZM: 108.75° TVD: 7465.62' VS: 1597.64' DLS: 1.88
19' Low and 20' Right",8391.0,150.0,3.5
 12/09/2020,51, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,40.0,50,, TRIPPING OUT OF HOLE FOR WASH OUT, TRIP IN HOLE DRILL AHEAD.,Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12092020_12092020_16_reporttmp.pdf,52,00:30,06:00,5.5,Production Drilling,Trips,,"Lost 380 stand pipe pressure, check surface equipment all good
Circulate carbide marker down drill pipe , determine wash depth 
Trip out of wet from 8,391 to 1,429' located wash out at 1,429'
Continue trip out of hole for visual inspection",8391.0,150.0,3.5
 12/10/2020,52, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,41.0,51,8535.0, TRIP IN HOLE WITH PACKER ASSEMBLY," CONTINUE TRIP IN HOLE.  SET BOTTOM PACKER , PERFORM XLOT. TRIP OUT OF HOLE.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12102020_12102020_22_reporttmp.pdf,45,06:00,07:30,1.5,Production Drilling,Trips,,"PJSM, pre job safety meeting with Frontier and DSM.
Continue tripping out of hole looking for washed pipe.",,144.0,2.5
 12/10/2020,52, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,41.0,51,8535.0, TRIP IN HOLE WITH PACKER ASSEMBLY," CONTINUE TRIP IN HOLE.  SET BOTTOM PACKER , PERFORM XLOT. TRIP OUT OF HOLE.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12102020_12102020_22_reporttmp.pdf,46,07:30,08:30,1.0,Production Drilling,Dir Work,,Check BHA and bit.,,144.0,2.5
 12/10/2020,52, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,41.0,51,8535.0, TRIP IN HOLE WITH PACKER ASSEMBLY," CONTINUE TRIP IN HOLE.  SET BOTTOM PACKER , PERFORM XLOT. TRIP OUT OF HOLE.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12102020_12102020_22_reporttmp.pdf,47,08:30,10:30,2.0,Production Drilling,Trips,,"Trip in hole with BHA #35 to 5,120'",,144.0,2.5
 12/10/2020,52, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,41.0,51,8535.0, TRIP IN HOLE WITH PACKER ASSEMBLY," CONTINUE TRIP IN HOLE.  SET BOTTOM PACKER , PERFORM XLOT. TRIP OUT OF HOLE.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12102020_12102020_22_reporttmp.pdf,48,10:30,11:00,0.5,Production Drilling,Cond Mud & Circ,,Circulate to lower temperature.,,144.0,2.5
 12/10/2020,52, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,41.0,51,8535.0, TRIP IN HOLE WITH PACKER ASSEMBLY," CONTINUE TRIP IN HOLE.  SET BOTTOM PACKER , PERFORM XLOT. TRIP OUT OF HOLE.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12102020_12102020_22_reporttmp.pdf,49,11:00,13:00,2.0,Production Drilling,Trips,,"Trip in hole.
Check MWD temperature at 7,220'.
Continue tripping in hole to 8,345'.  
Pre cautionary wash to bottom at 8,391'.",,144.0,2.5
 12/10/2020,52, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,41.0,51,8535.0, TRIP IN HOLE WITH PACKER ASSEMBLY," CONTINUE TRIP IN HOLE.  SET BOTTOM PACKER , PERFORM XLOT. TRIP OUT OF HOLE.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12102020_12102020_22_reporttmp.pdf,50,13:00,15:30,2.5,Production Drilling,Drilling,,"Drill rotate from 8,391' to  8,535', (144') 57.6 FPH, WOB 50K,  70  RPM, 620-645 GPM
SURVEY MD: 8,466' INC: 65.6° AZM: 108.41° TVD: 7,571.44' VS: 1,771' DLS: 1.76
16' Low and 28' Right",,144.0,2.5
 12/10/2020,52, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Bob F, Duane W, Leroy S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,41.0,51,8535.0, TRIP IN HOLE WITH PACKER ASSEMBLY," CONTINUE TRIP IN HOLE.  SET BOTTOM PACKER , PERFORM XLOT. TRIP OUT OF HOLE.",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12102020_12102020_22_reporttmp.pdf,51,15:30,16:00,0.5,Production Drilling,Cond Mud & Circ,,Circulate for temperature,,144.0,2.5
